goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0046483	heterocycle metabolic process	5243	145	ACP5|1;AHCY|1;RHOA|1;CARS|1;CD4|1;ERCC8|1;PLK3|1;DAPK3|1;RCAN1|1;ENO1|1;ERH|1;FBL|1;GOLGB1|1;NR3C1|1;GTF3C2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;ITGB2|1;LOXL2|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PCCB|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;POLR2E|1;POLR2I|1;PPP1R10|1;PPP4C|1;PSMC3|1;PSMC5|1;PTPN14|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SNRPB|1;SNRPB2|1;TAF10|1;NR2C2|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;RRP1|1;SRSF9|1;BANF1|1;BAZ1B|1;SART1|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;PRPF8|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;DBF4|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;POGZ|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;SIRT5|1;TARDBP|1;SF3B1|1;PRPF6|1;BRMS1|1;NOC2L|1;DAZAP1|1;FOXP1|1;GPKOW|1;PSMC3IP|1;SERTAD1|1;RTCB|1;GINS2|1;C9orf78|1;OTUD4|1;PIH1D1|1;NDUFA12|1;CTNNBL1|1;BDH2|1;DUS3L|1;XAB2|1;CNOT6|1;POLR1E|1;NOL12|1;THAP7|1;GRWD1|1;ZNF333|1;MED30|1;SPOCD1|1;ALKBH2|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;METTL2A|1;MED11|1	104.9557491	1.381534611	7.16E-07	3.03E-04
GO:0006139	nucleobase-containing compound metabolic process	5102	142	AHCY|1;RHOA|1;CARS|1;CD4|1;ERCC8|1;PLK3|1;DAPK3|1;RCAN1|1;ENO1|1;ERH|1;FBL|1;GOLGB1|1;NR3C1|1;GTF3C2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;ITGB2|1;LOXL2|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;POLR2E|1;POLR2I|1;PPP1R10|1;PPP4C|1;PSMC3|1;PSMC5|1;PTPN14|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SNRPB|1;SNRPB2|1;TAF10|1;NR2C2|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;RRP1|1;SRSF9|1;BANF1|1;BAZ1B|1;SART1|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;PRPF8|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;DBF4|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;POGZ|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;SIRT5|1;TARDBP|1;SF3B1|1;PRPF6|1;BRMS1|1;NOC2L|1;DAZAP1|1;FOXP1|1;GPKOW|1;PSMC3IP|1;SERTAD1|1;RTCB|1;GINS2|1;C9orf78|1;OTUD4|1;PIH1D1|1;NDUFA12|1;CTNNBL1|1;DUS3L|1;XAB2|1;CNOT6|1;POLR1E|1;NOL12|1;THAP7|1;GRWD1|1;ZNF333|1;MED30|1;SPOCD1|1;ALKBH2|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;METTL2A|1;MED11|1	102.1331741	1.390341593	7.25E-07	3.03E-04
GO:0044265	cellular macromolecule catabolic process	1049	45	ERCC8|1;PLK3|1;CTSB|1;CTSL|1;HNRNPC|1;HNRNPD|1;HNRNPM|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SKP2|1;UCHL3|1;USP4|1;EIF4A3|1;RNPS1|1;OS9|1;FAF1|1;SNF8|1;PARK7|1;UBR2|1;USP22|1;TARDBP|1;NSFL1C|1;UBQLN4|1;CNOT6|1;USP29|1;FOXRED2|1;USP48|1;AGO4|1	20.99915713	2.142943154	8.85E-07	3.60E-04
GO:1901360	organic cyclic compound metabolic process	5453	149	ACP5|1;AHCY|1;RHOA|1;CARS|1;CD4|1;ERCC8|1;PLK3|1;DAPK3|1;RCAN1|1;ENO1|1;ERH|1;FBL|1;GOLGB1|1;NR3C1|1;GSTM3|1;GTF3C2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;ITGB2|1;LEPR|1;LOXL2|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PCCB|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;POLR2E|1;POLR2I|1;PPP1R10|1;PPP4C|1;PSMC3|1;PSMC5|1;PTPN14|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SNRPB|1;SNRPB2|1;TAF10|1;NR2C2|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;RRP1|1;SRSF9|1;BANF1|1;BAZ1B|1;SART1|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;PRPF8|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;DBF4|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;POGZ|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;SIRT5|1;TARDBP|1;SF3B1|1;PRPF6|1;BRMS1|1;NOC2L|1;DAZAP1|1;FOXP1|1;GPKOW|1;PSMC3IP|1;SERTAD1|1;RTCB|1;GINS2|1;C9orf78|1;OTUD4|1;PIH1D1|1;NDUFA12|1;CTNNBL1|1;BDH2|1;DUS3L|1;XAB2|1;CNOT6|1;POLR1E|1;NOL12|1;THAP7|1;GRWD1|1;ZNF333|1;MED30|1;SPOCD1|1;ALKBH2|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;CYP4V2|1;METTL2A|1;MED11|1	109.1595842	1.364974053	9.12E-07	3.62E-04
GO:0046700	heterocycle catabolic process	564	30	AHCY|1;ENO1|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPM|1;OGDH|1;PDE4D|1;PFKFB2|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;EIF4A3|1;PPARGC1A|1;RNPS1|1;TARDBP|1;CNOT6|1;AGO4|1	11.29029992	2.65714819	1.07E-06	4.14E-04
GO:0044270	cellular nitrogen compound catabolic process	566	30	AHCY|1;ENO1|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPM|1;OGDH|1;PDE4D|1;PFKFB2|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;EIF4A3|1;PPARGC1A|1;RNPS1|1;TARDBP|1;CNOT6|1;AGO4|1	11.33033645	2.647758973	1.15E-06	4.35E-04
GO:0044237	cellular metabolic process	9305	223	ABCF1|1;ACP5|1;AHCY|1;AREG|1;ARF1|1;ARF3|1;RHOA|1;ART3|1;TMEM258|1;CAPNS1|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;ERH|1;FBL|1;FNTA|1;GOLGB1|1;GRB2|1;NR3C1|1;GSTM3|1;GTF3C2|1;HIST1H2BB|1;HAS2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;INPP5B|1;ITGB2|1;JAK3|1;LEPR|1;LOXL2|1;LYN|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PCCB|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;PLAUR|1;POLR2E|1;POLR2I|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;ABCD3|1;PYGL|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SKP2|1;SLC18A2|1;SNRPB|1;SNRPB2|1;STK10|1;TAF10|1;THOP1|1;NR2C2|1;UCHL3|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;STK24|1;DYRK3|1;RRP1|1;EIF3D|1;EIF3H|1;SRSF9|1;SNX3|1;BANF1|1;HIST1H2BJ|1;HAP1|1;BAZ1B|1;SART1|1;UNC119|1;LIPG|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;TECPR2|1;RNF10|1;MAFB|1;MVP|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;SPTLC1|1;PRPF8|1;FUT9|1;RUVBL2|1;LILRB1|1;HCST|1;PPARGC1A|1;RNPS1|1;DBF4|1;OS9|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;GABARAP|1;KLHDC10|1;POGZ|1;GANAB|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;SF3B1|1;BRD1|1;PRPF6|1;BRMS1|1;POLDIP2|1;NOC2L|1;FBXO25|1;NUPR1|1;DAZAP1|1;FOXP1|1;GPKOW|1;MRPS28|1;PSMC3IP|1;SERTAD1|1;ABI3|1;MRPL27|1;RTCB|1;GINS2|1;C9orf78|1;MTMR12|1;OTUD4|1;PIH1D1|1;FGGY|1;CNDP2|1;NDUFA12|1;NSFL1C|1;PDGFC|1;CTNNBL1|1;UBQLN4|1;BDH2|1;STARD7|1;DUS3L|1;XAB2|1;CNOT6|1;USP29|1;POLR1E|1;NOL12|1;FOXRED2|1;THAP7|1;GRWD1|1;USP48|1;ZNF333|1;MED30|1;SPOCD1|1;ERP27|1;ALKBH2|1;NADK2|1;CMBL|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;CYP4V2|1;METTL2A|1;MED11|1	186.2699305	1.197187326	1.18E-06	4.35E-04
GO:0034622	cellular protein-containing complex assembly	999	43	ARF1|1;RHOA|1;GRB2|1;HIST1H2BB|1;SEPT2|1;PSMC3|1;PSMC5|1;RAD51|1;RPL6|1;RPL11|1;RPS5|1;RPS27A|1;SNRPB|1;STX4|1;TAF10|1;USP4|1;EIF3D|1;EIF3H|1;SRSF9|1;HIST1H2BJ|1;SART1|1;SART3|1;PRMT5|1;CD2BP2|1;PRPF8|1;RUVBL2|1;DMC1|1;CORO1A|1;POGZ|1;MDN1|1;CLASP1|1;SF3B1|1;PRPF6|1;STXBP6|1;POMP|1;PIH1D1|1;NDUFA12|1;PDGFC|1;XAB2|1;CNOT6|1;POLR1E|1;GRWD1|1;AGO4|1	19.99824401	2.150188785	1.47E-06	5.30E-04
GO:0019439	aromatic compound catabolic process	578	30	AHCY|1;ENO1|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPM|1;OGDH|1;PDE4D|1;PFKFB2|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;EIF4A3|1;PPARGC1A|1;RNPS1|1;TARDBP|1;CNOT6|1;AGO4|1	11.57055559	2.592788199	1.77E-06	6.24E-04
GO:0009056	catabolic process	2304	77	AHCY|1;CAPNS1|1;ERCC8|1;PLK3|1;CTSB|1;CTSD|1;CTSL|1;DAPK3|1;EEF1A2|1;ENO1|1;GSTM3|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;IRF8|1;INPP5B|1;LEPR|1;HNRNPM|1;OGDH|1;PDE4D|1;PFKFB2|1;PPP1CA|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;ABCD3|1;PYGL|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SKP2|1;UCHL3|1;USP4|1;SNX3|1;HAP1|1;LIPG|1;EIF4A3|1;TECPR2|1;NAMPT|1;SPTLC1|1;FUT9|1;PPARGC1A|1;RNPS1|1;OS9|1;PIM2|1;FAF1|1;SNF8|1;PARK7|1;GABARAP|1;UBR2|1;USP22|1;TARDBP|1;POLDIP2|1;NSFL1C|1;UBQLN4|1;BDH2|1;CNOT6|1;USP29|1;FOXRED2|1;USP48|1;AGO4|1	46.12207628	1.669482517	1.93E-06	6.67E-04
GO:0006725	cellular aromatic compound metabolic process	5282	144	AHCY|1;RHOA|1;CARS|1;CD4|1;ERCC8|1;PLK3|1;DAPK3|1;RCAN1|1;ENO1|1;ERH|1;FBL|1;GOLGB1|1;NR3C1|1;GSTM3|1;GTF3C2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;ITGB2|1;LOXL2|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;POLR2E|1;POLR2I|1;PPP1R10|1;PPP4C|1;PSMC3|1;PSMC5|1;PTPN14|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SNRPB|1;SNRPB2|1;TAF10|1;NR2C2|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;RRP1|1;SRSF9|1;BANF1|1;BAZ1B|1;SART1|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;PRPF8|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;DBF4|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;POGZ|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;SIRT5|1;TARDBP|1;SF3B1|1;PRPF6|1;BRMS1|1;NOC2L|1;DAZAP1|1;FOXP1|1;GPKOW|1;PSMC3IP|1;SERTAD1|1;RTCB|1;GINS2|1;C9orf78|1;OTUD4|1;PIH1D1|1;NDUFA12|1;CTNNBL1|1;BDH2|1;DUS3L|1;XAB2|1;CNOT6|1;POLR1E|1;NOL12|1;THAP7|1;GRWD1|1;ZNF333|1;MED30|1;SPOCD1|1;ALKBH2|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;METTL2A|1;MED11|1	105.7364613	1.361876482	2.10E-06	7.02E-04
GO:0009057	macromolecule catabolic process	1263	50	ERCC8|1;PLK3|1;CTSB|1;CTSD|1;CTSL|1;EEF1A2|1;HNRNPC|1;HNRNPD|1;HNRNPM|1;PPP1CA|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PYGL|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SKP2|1;UCHL3|1;USP4|1;SNX3|1;EIF4A3|1;RNPS1|1;OS9|1;FAF1|1;SNF8|1;PARK7|1;UBR2|1;USP22|1;TARDBP|1;NSFL1C|1;UBQLN4|1;CNOT6|1;USP29|1;FOXRED2|1;USP48|1;AGO4|1	25.28306525	1.977608312	2.12E-06	7.02E-04
GO:0000244	spliceosomal tri-snRNP complex assembly	12	5	USP4|1;SART3|1;CD2BP2|1;PRPF8|1;PRPF6|1	0.240219147	20.81432749	2.19E-06	7.09E-04
GO:0010467	gene expression	4770	132	ABCF1|1;RHOA|1;CARS|1;CD4|1;PLK3|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;FBL|1;GOLGB1|1;NR3C1|1;GTF3C2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;INPP5B|1;ITGB2|1;LOXL2|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;PIK3R1|1;PKD2|1;POLR2E|1;POLR2I|1;PPP1CA|1;PSMC3|1;PSMC5|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SNRPB|1;SNRPB2|1;TAF10|1;NR2C2|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;RRP1|1;EIF3D|1;EIF3H|1;SRSF9|1;BAZ1B|1;SART1|1;SART3|1;EIF4A3|1;DLGAP5|1;RNF10|1;MAFB|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;PRPF8|1;RUVBL2|1;LILRB1|1;PPARGC1A|1;RNPS1|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;SNF8|1;PARK7|1;CBX3|1;KIF1B|1;POGZ|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;SIRT5|1;TARDBP|1;SF3B1|1;PRPF6|1;BRMS1|1;NOC2L|1;DAZAP1|1;FOXP1|1;GPKOW|1;MRPS28|1;SERTAD1|1;MRPL27|1;RTCB|1;C9orf78|1;PIH1D1|1;CTNNBL1|1;DUS3L|1;XAB2|1;CNOT6|1;POLR1E|1;NOL12|1;THAP7|1;ZNF333|1;MED30|1;SPOCD1|1;ZNF827|1;ZNF746|1;ZNF114|1;ZNF721|1;AGO4|1;METTL2A|1;MED11|1	95.48711105	1.382385524	4.02E-06	0.001275779
GO:1901361	organic cyclic compound catabolic process	605	30	AHCY|1;ENO1|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPM|1;OGDH|1;PDE4D|1;PFKFB2|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;EIF4A3|1;PPARGC1A|1;RNPS1|1;TARDBP|1;CNOT6|1;AGO4|1	12.11104868	2.47707699	4.45E-06	0.001382484
GO:0065003	protein-containing complex assembly	1718	61	AREG|1;ARF1|1;RHOA|1;GRB2|1;HIST1H2BB|1;HMOX1|1;IMPDH2|1;KCNA2|1;SEPT2|1;PKD2|1;PSMC3|1;PSMC5|1;RAD51|1;RPL6|1;RPL11|1;RPS5|1;RPS27A|1;S100A10|1;SHMT2|1;SNRPB|1;STX4|1;TAF10|1;USP4|1;WARS|1;AIMP2|1;EIF3D|1;EIF3H|1;SRSF9|1;HIST1H2BJ|1;SART1|1;IKBKE|1;SART3|1;TRIM28|1;PRMT5|1;CD2BP2|1;PRPF8|1;RUVBL2|1;PPARGC1A|1;FAF1|1;DMC1|1;CORO1A|1;PARK7|1;POGZ|1;MDN1|1;CLASP1|1;SF3B1|1;PRPF6|1;ATL3|1;NUPR1|1;STXBP6|1;POMP|1;BIN2|1;PIH1D1|1;NDUFA12|1;PDGFC|1;XAB2|1;CNOT6|1;POLR1E|1;FERMT3|1;GRWD1|1;AGO4|1	34.39137459	1.773700549	4.82E-06	0.001470349
GO:0006605	protein targeting	397	23	ITGB2|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SRP14|1;SEC62|1;HAP1|1;TIMM44|1;CIB1|1;OS9|1;GABARAP|1	7.947250123	2.894082814	5.14E-06	0.001538903
GO:0006807	nitrogen compound metabolic process	8795	211	ABCF1|1;ACP5|1;AHCY|1;AREG|1;RHOA|1;ART3|1;TMEM258|1;CAPNS1|1;CARS|1;CD4|1;CFL1|1;ERCC8|1;PLK3|1;CSNK1G2|1;CTSB|1;CTSD|1;CTSL|1;DAPK3|1;RCAN1|1;EEF1A2|1;ENO1|1;ERH|1;FBL|1;FNTA|1;GOLGB1|1;GRB2|1;NR3C1|1;GSTM3|1;GTF3C2|1;HIST1H2BB|1;HAS2|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;HNRNPF|1;IRF8|1;IK|1;ILF2|1;IMPDH2|1;INPP5B|1;ITGB2|1;JAK3|1;LOXL2|1;LYN|1;MARS|1;NR3C2|1;HNRNPM|1;NARS|1;NFKBIE|1;NONO|1;OGDH|1;PCCB|1;PDE4D|1;PFKFB2|1;PIK3R1|1;PKD2|1;PLAUR|1;POLR2E|1;POLR2I|1;PPIB|1;PPP1CA|1;PPP1R10|1;PPP4C|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;PTPN6|1;PTPN14|1;RAD51|1;RELB|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;MRPL23|1;RPL27|1;RPL30|1;RPL28|1;MRPS12|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SHMT2|1;SKP2|1;SNRPB|1;SNRPB2|1;STK10|1;TAF10|1;THOP1|1;NR2C2|1;UCHL3|1;USP4|1;VAV1|1;WARS|1;YY1|1;AIMP2|1;LAGE3|1;STK24|1;DYRK3|1;RRP1|1;EIF3D|1;EIF3H|1;SRSF9|1;SNX3|1;BANF1|1;HIST1H2BJ|1;HAP1|1;BAZ1B|1;SART1|1;UNC119|1;LIPG|1;IKBKE|1;SART3|1;EIF4A3|1;DLGAP5|1;SCRN1|1;RNF10|1;MAFB|1;MVP|1;NAMPT|1;TRIM28|1;PRMT5|1;CD2BP2|1;CREB3|1;CIB1|1;SPTLC1|1;PRPF8|1;FUT9|1;RUVBL2|1;LILRB1|1;HCST|1;PPARGC1A|1;RNPS1|1;DBF4|1;OS9|1;LILRB4|1;PIM2|1;FAF1|1;KAT7|1;DMC1|1;SNF8|1;PARK7|1;CBX3|1;KLHDC10|1;POGZ|1;GANAB|1;MDN1|1;UBR2|1;SATB2|1;USP22|1;CTDNEP1|1;SIRT5|1;TARDBP|1;SF3B1|1;BRD1|1;PRPF6|1;BRMS1|1;NOC2L|1;FBXO25|1;NUPR1|1;DAZAP1|1;FOXP1|1;GPKOW|1;MRPS28|1;PSMC3IP|1;SERTAD1|1;ABI3|1;MRPL27|1;RTCB|1;GINS2|1;C9orf78|1;OTUD4|1;PIH1D1|1;CNDP2|1;NDUFA12|1;NSFL1C|1;PDGFC|1;CTNNBL1|1;UBQLN4|1;BDH2|1;STARD7|1;DUS3L|1;XAB2|1;CNOT6|1;USP29|1;POLR1E|1;NOL12|1;FOXRED2|1;THAP7|1;GRWD1|1;USP48|1;ZNF333|1;MED30|1;SPOCD1|1;ERP27|1;ALKBH2|1;NADK2|1;ZNF746|1;ZNF114|1;WBP2NL|1;ZNF721|1;AGO4|1;METTL2A|1;MED11|1	176.0606167	1.198450874	6.88E-06	0.002019538
GO:1901575	organic substance catabolic process	1910	65	AHCY|1;ERCC8|1;PLK3|1;CTSB|1;CTSD|1;CTSL|1;EEF1A2|1;ENO1|1;HINT1|1;HMOX1|1;HNRNPC|1;HNRNPD|1;INPP5B|1;HNRNPM|1;OGDH|1;PDE4D|1;PFKFB2|1;PPP1CA|1;PSMA7|1;PSMB2|1;PSMC3|1;PSMC5|1;PSME1|1;ABCD3|1;PYGL|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SCP2|1;SHMT2|1;SKP2|1;UCHL3|1;USP4|1;SNX3|1;LIPG|1;EIF4A3|1;FUT9|1;PPARGC1A|1;RNPS1|1;OS9|1;FAF1|1;SNF8|1;PARK7|1;UBR2|1;USP22|1;TARDBP|1;NSFL1C|1;UBQLN4|1;BDH2|1;CNOT6|1;USP29|1;FOXRED2|1;USP48|1;AGO4|1	38.23488094	1.700018371	8.92E-06	0.002571629
GO:0090150	establishment of protein localization to membrane	298	19	ITGB2|1;RPL6|1;RPL9|1;RPL11|1;RPL13|1;RPL18|1;RPL19|1;RPL27|1;RPL30|1;RPL28|1;RPS5|1;RPS11|1;RPS13|1;RPS24|1;RPS27A|1;SRP14|1;STX3|1;SEC62|1;CIB1|1	5.965442158	3.185011186	9.11E-06	0.002580082
