goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0050896	response to stimulus	7411	99	ACTN1|1;ADH6|1;AKT1|1;ALK|1;ANK3|1;AR|1;ASS1|1;ZFHX3|1;ATR|1;CACNA2D1|1;CDK7|1;CHRND|1;COL2A1|1;DCC|1;DEFB1|1;DLG3|1;DUT|1;ECM1|1;MECOM|1;EZH2|1;GABPA|1;GJA1|1;GPS2|1;HP|1;HTR2C|1;IDE|1;RBPJ|1;KCNC1|1;KRT8|1;LAIR1|1;LAMP1|1;MDM4|1;NCF2|1;PRDX1|1;PDE6G|1;PI4KA|1;PLA2G4A|1;PLP1|1;PPM1B|1;PTPN6|1;RBM3|1;SORT1|1;CCL23|1;SLC7A1|1;SRP68|1;STAU1|1;MAP3K7|1;TFF1|1;TFPI|1;TFRC|1;NKX2-1|1;VIPR1|1;ARID1A|1;NCK2|1;OGT|1;CDC14B|1;CASK|1;GBF1|1;TNFRSF11A|1;KAT2B|1;GPR52|1;SNAP29|1;MAGED1|1;SAFB2|1;USP34|1;CUL7|1;RBX1|1;HNRNPDL|1;TRAP1|1;STAM2|1;TNIP1|1;HMG20B|1;SLC25A17|1;SLC34A2|1;GAS2L1|1;LILRB1|1;EHD1|1;SLC27A2|1;CDC37|1;PNKP|1;KIFAP3|1;ERP44|1;TXN2|1;LSM14A|1;UBXN1|1;UFC1|1;MYOZ2|1;ERRFI1|1;NLGN3|1;SDHAF2|1;FBXW7|1;S100A14|1;ALOXE3|1;STK40|1;LYZL1|1;EME1|1;WIPF2|1;DTX3L|1;POLN|1	82.24611927	1.20370421	0.004433921	0.987581836
GO:0018205	peptidyl-lysine modification	338	10	MECOM|1;EZH2|1;MAP3K7|1;OGT|1;KAT2B|1;SETD1A|1;HMG20B|1;EID1|1;VPS33B|1;GNL3L|1	3.751071153	2.665905176	0.004486823	0.987581836
GO:0061061	muscle structure development	571	14	AKT1|1;ASS1|1;ZFHX3|1;CHRND|1;EZH2|1;RBPJ|1;KRT8|1;SORT1|1;ARID1A|1;HMG20B|1;EHD1|1;SYNE1|1;MYOZ2|1;UNC45A|1	6.336868722	2.209293046	0.004546476	0.987581836
GO:0001932	regulation of protein phosphorylation	1303	25	AKT1|1;ALK|1;AR|1;CDK7|1;DLG3|1;MECOM|1;EZH2|1;GPS2|1;HTR2C|1;MTCP1|1;PRDX1|1;PDE6G|1;PTPN6|1;CCL23|1;MAP3K7|1;NCK2|1;TNFRSF11A|1;KAT2B|1;MAGED1|1;TNIP1|1;CDC37|1;ELP4|1;ERRFI1|1;FBXW7|1;STK40|1	14.46049027	1.728848713	0.004736966	1
GO:0051641	cellular localization	2653	43	AKT1|1;ANK3|1;AR|1;ATR|1;CACNA2D1|1;DLG3|1;EZH2|1;HTR2C|1;IDE|1;KCNC4|1;LAMP1|1;PTPN6|1;RPL22|1;RPL37A|1;RPS28|1;SORT1|1;SNRPB|1;SNRPE|1;SRP68|1;STX5|1;PPFIA3|1;CASK|1;GBF1|1;SNAP29|1;STAM2|1;EHD1|1;SLC27A2|1;CDC37|1;KIFAP3|1;SYNE1|1;KIF4A|1;VPS33B|1;TNPO2|1;HOOK1|1;TRAPPC2L|1;NLGN3|1;GNL3L|1;FBXW7|1;TUBA1C|1;WIPF2|1;DTX3L|1;FAM83H|1;TRAPPC3L|1	29.4425792	1.460469876	0.004998352	1
GO:0051649	establishment of localization in cell	2039	35	AKT1|1;ANK3|1;CACNA2D1|1;HTR2C|1;IDE|1;KCNC4|1;LAMP1|1;PTPN6|1;RPL22|1;RPL37A|1;RPS28|1;SORT1|1;SNRPB|1;SNRPE|1;SRP68|1;STX5|1;PPFIA3|1;CASK|1;GBF1|1;SNAP29|1;STAM2|1;EHD1|1;SLC27A2|1;CDC37|1;KIFAP3|1;KIF4A|1;VPS33B|1;TNPO2|1;HOOK1|1;TRAPPC2L|1;NLGN3|1;FBXW7|1;TUBA1C|1;DTX3L|1;TRAPPC3L|1	22.6285032	1.546721836	0.00500132	1
GO:0051146	striated muscle cell differentiation	238	8	AKT1|1;EZH2|1;RBPJ|1;KRT8|1;SORT1|1;ARID1A|1;EHD1|1;MYOZ2|1	2.641286788	3.028826721	0.005099122	1
GO:0010033	response to organic substance	2893	46	ADH6|1;AKT1|1;AR|1;ASS1|1;ZFHX3|1;CACNA2D1|1;CDK7|1;COL2A1|1;DUT|1;ECM1|1;EZH2|1;GABPA|1;GPS2|1;HP|1;IDE|1;RBPJ|1;KCNC1|1;KRT8|1;PTPN6|1;SORT1|1;CCL23|1;MAP3K7|1;TFF1|1;TFPI|1;TFRC|1;NKX2-1|1;ARID1A|1;NCK2|1;OGT|1;CASK|1;TNFRSF11A|1;KAT2B|1;SAFB2|1;CUL7|1;RBX1|1;HNRNPDL|1;GAS2L1|1;LILRB1|1;EHD1|1;CDC37|1;ERP44|1;TXN2|1;LSM14A|1;UBXN1|1;ERRFI1|1;S100A14|1	32.10606167	1.43275125	0.005139289	1
GO:0033327	Leydig cell differentiation	10	2	AR|1;NKX2-1|1	0.110978436	18.02151899	0.005194743	1
GO:0009968	negative regulation of signal transduction	1111	22	AKT1|1;ALK|1;AR|1;COL2A1|1;DCC|1;ECM1|1;MECOM|1;EZH2|1;GPS2|1;PPM1B|1;PTPN6|1;NKX2-1|1;NCK2|1;RBX1|1;TRAP1|1;STAM2|1;TNIP1|1;MYOZ2|1;ERRFI1|1;NLGN3|1;SDHAF2|1;FBXW7|1	12.32970429	1.784308811	0.005624563	1
GO:0046329	negative regulation of JNK cascade	33	3	AKT1|1;MECOM|1;GPS2|1	0.36622884	8.19159954	0.005732327	1
GO:0070647	protein modification by small protein conjugation or removal	977	20	AKT1|1;AR|1;GPS2|1;MDM4|1;MAP3K7|1;OGT|1;CDC14B|1;UBA3|1;USP34|1;CUL7|1;RBX1|1;TNIP1|1;HMG20B|1;TRPC4AP|1;UBXN1|1;UFC1|1;GNL3L|1;FBXW7|1;FBXO27|1;DTX3L|1	10.84259324	1.844577174	0.005784123	1
GO:0051648	vesicle localization	299	9	STX5|1;PPFIA3|1;CASK|1;GBF1|1;SNAP29|1;KIFAP3|1;VPS33B|1;TRAPPC2L|1;NLGN3|1	3.31825525	2.712268744	0.006193974	1
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1331	25	AR|1;ZFHX3|1;ATR|1;MECOM|1;EZH2|1;GABPA|1;GPS2|1;RBPJ|1;MDM4|1;NPAT|1;NKX2-1|1;CNBP|1;ZNF174|1;RBM10|1;ARID1A|1;NCK2|1;UBA3|1;MAGED1|1;PTBP3|1;SAP18|1;EID1|1;MYOZ2|1;GNL3L|1;FBXW7|1;YLPM1|1	14.77122989	1.692479244	0.006197233	1
GO:0060428	lung epithelium development	34	3	RBPJ|1;NKX2-1|1;ERRFI1|1	0.377326684	7.950670141	0.006236507	1
GO:0051248	negative regulation of protein metabolic process	984	20	AKT1|1;ECM1|1;MECOM|1;GPS2|1;IDE|1;MDM4|1;PTPN6|1;RBM3|1;TFPI|1;NCK2|1;OGT|1;KAT2B|1;TNIP1|1;HMG20B|1;LILRB1|1;PNKP|1;UBXN1|1;ERRFI1|1;GNL3L|1;DTX3L|1	10.92027815	1.831455182	0.00624847	1
GO:0000022	mitotic spindle elongation	11	2	CDC14B|1;KIF4A|1	0.12207628	16.38319908	0.006303068	1
GO:0090085	regulation of protein deubiquitination	11	2	TNIP1|1;UBXN1|1	0.12207628	16.38319908	0.006303068	1
GO:0006810	transport	4399	64	ACTN1|1;AKT1|1;ANK3|1;CACNA2D1|1;CHRND|1;CLCN2|1;ECM1|1;GJA1|1;GPS2|1;HP|1;HTR2C|1;IDE|1;RBPJ|1;KCNA3|1;KCNC1|1;KCNC4|1;LAIR1|1;LAMP1|1;NCF2|1;PLA2G4A|1;PTPN6|1;RPL22|1;RPL37A|1;RPS28|1;SORT1|1;SLC7A1|1;SLC12A4|1;SNRPB|1;SNRPE|1;SRP68|1;STX5|1;TFRC|1;ARID1A|1;SLC25A11|1;PPFIA3|1;CASK|1;GBF1|1;TNFRSF11A|1;SNAP29|1;STAM2|1;SLC25A17|1;SLC35A1|1;SLC34A2|1;LILRB1|1;EHD1|1;SLC27A2|1;CDC37|1;KIFAP3|1;ERP44|1;KIF4A|1;TRPC4AP|1;VPS33B|1;TNPO2|1;HOOK1|1;TRAPPC2L|1;NLGN3|1;FBXW7|1;SLC37A3|1;PGBD1|1;TUBA1C|1;WIPF2|1;DTX3L|1;MTX3|1;TRAPPC3L|1	48.8194142	1.31095387	0.00633159	1
GO:0023052	signaling	5257	74	AKT1|1;ALK|1;ANK3|1;AR|1;ATR|1;CACNA2D1|1;CDK7|1;CHRND|1;COL2A1|1;DCC|1;DEFB1|1;DLG3|1;DUT|1;ECM1|1;MECOM|1;EZH2|1;GJA1|1;GPS2|1;HTR2C|1;IDE|1;RBPJ|1;KCNC4|1;KRT8|1;LAMP1|1;MDM4|1;NCF2|1;PRDX1|1;PDE6G|1;PI4KA|1;PLP1|1;PPM1B|1;PTPN6|1;SORT1|1;CCL23|1;SLC12A4|1;STAU1|1;MAP3K7|1;TFF1|1;NKX2-1|1;VIPR1|1;ARID1A|1;NCK2|1;OGT|1;PPFIA3|1;CDC14B|1;CASK|1;GBF1|1;TNFRSF11A|1;KAT2B|1;GPR52|1;SNAP29|1;MAGED1|1;SAFB2|1;USP34|1;CUL7|1;RBX1|1;HNRNPDL|1;TRAP1|1;STAM2|1;TNIP1|1;LILRB1|1;CDC37|1;KIFAP3|1;LSM14A|1;MYOZ2|1;ERRFI1|1;NLGN3|1;SDHAF2|1;FBXW7|1;S100A14|1;ALOXE3|1;STK40|1;WIPF2|1;DTX3L|1	58.34136405	1.268396809	0.006508606	1
GO:0042325	regulation of phosphorylation	1408	26	AKT1|1;ALK|1;AR|1;CDK7|1;DLG3|1;MECOM|1;EZH2|1;GPS2|1;HTR2C|1;MTCP1|1;PRDX1|1;PDE6G|1;PTPN6|1;CCL23|1;MAP3K7|1;NCK2|1;OGT|1;TNFRSF11A|1;KAT2B|1;MAGED1|1;TNIP1|1;CDC37|1;ELP4|1;ERRFI1|1;FBXW7|1;STK40|1	15.62576385	1.663918657	0.006522317	1
GO:0033365	protein localization to organelle	854	18	AKT1|1;ATR|1;EZH2|1;IDE|1;LAMP1|1;RPL22|1;RPL37A|1;RPS28|1;SRP68|1;GBF1|1;EHD1|1;SLC27A2|1;SYNE1|1;TNPO2|1;GNL3L|1;FBXW7|1;DTX3L|1;FAM83H|1	9.477558474	1.899223312	0.006563191	1
GO:0046907	intracellular transport	1702	30	AKT1|1;ANK3|1;IDE|1;LAMP1|1;RPL22|1;RPL37A|1;RPS28|1;SORT1|1;SNRPB|1;SNRPE|1;SRP68|1;STX5|1;PPFIA3|1;CASK|1;GBF1|1;SNAP29|1;STAM2|1;EHD1|1;SLC27A2|1;CDC37|1;KIFAP3|1;KIF4A|1;VPS33B|1;TNPO2|1;HOOK1|1;TRAPPC2L|1;FBXW7|1;TUBA1C|1;DTX3L|1;TRAPPC3L|1	18.88852989	1.588265481	0.006669392	1
GO:0002376	immune system process	2539	41	ACTN1|1;AKT1|1;ASS1|1;COL2A1|1;DEFB1|1;ECM1|1;MECOM|1;GABPA|1;GPS2|1;HP|1;RBPJ|1;LAIR1|1;LAMP1|1;NCF2|1;PRDX1|1;PPM1B|1;PTPN6|1;CCL23|1;MAP3K7|1;TFRC|1;NCK2|1;GBF1|1;TNFRSF11A|1;KAT2B|1;SNAP29|1;SETD1A|1;PTBP3|1;TNIP1|1;LILRB1|1;SLC27A2|1;CDC37|1;KIFAP3|1;ERP44|1;PRRC2C|1;KIF4A|1;LSM14A|1;FBXW7|1;S100A14|1;L3MBTL3|1;WIPF2|1;DTX3L|1	28.17742502	1.455065535	0.006685083	1
GO:0030219	megakaryocyte differentiation	68	4	GABPA|1;PTPN6|1;KAT2B|1;SETD1A|1	0.754653368	5.300446761	0.00685764	1
GO:0051234	establishment of localization	4500	65	ACTN1|1;AKT1|1;ANK3|1;ATR|1;CACNA2D1|1;CHRND|1;CLCN2|1;ECM1|1;GJA1|1;GPS2|1;HP|1;HTR2C|1;IDE|1;RBPJ|1;KCNA3|1;KCNC1|1;KCNC4|1;LAIR1|1;LAMP1|1;NCF2|1;PLA2G4A|1;PTPN6|1;RPL22|1;RPL37A|1;RPS28|1;SORT1|1;SLC7A1|1;SLC12A4|1;SNRPB|1;SNRPE|1;SRP68|1;STX5|1;TFRC|1;ARID1A|1;SLC25A11|1;PPFIA3|1;CASK|1;GBF1|1;TNFRSF11A|1;SNAP29|1;STAM2|1;SLC25A17|1;SLC35A1|1;SLC34A2|1;LILRB1|1;EHD1|1;SLC27A2|1;CDC37|1;KIFAP3|1;ERP44|1;KIF4A|1;TRPC4AP|1;VPS33B|1;TNPO2|1;HOOK1|1;TRAPPC2L|1;NLGN3|1;FBXW7|1;SLC37A3|1;PGBD1|1;TUBA1C|1;WIPF2|1;DTX3L|1;MTX3|1;TRAPPC3L|1	49.94029641	1.301554149	0.0069408	1
GO:0034220	ion transmembrane transport	926	19	AKT1|1;ANK3|1;CACNA2D1|1;CHRND|1;CLCN2|1;GJA1|1;HTR2C|1;KCNA3|1;KCNC1|1;KCNC4|1;PTPN6|1;SLC7A1|1;SLC12A4|1;SLC25A17|1;SLC35A1|1;SLC34A2|1;TRPC4AP|1;NLGN3|1;SLC37A3|1	10.27660322	1.848859939	0.006953218	1
GO:0030521	androgen receptor signaling pathway	69	4	AR|1;CDK7|1;ARID1A|1;SAFB2|1	0.765751212	5.223628692	0.00721797	1
GO:0051231	spindle elongation	12	2	CDC14B|1;KIF4A|1	0.133174124	15.01793249	0.007508857	1
GO:0051255	spindle midzone assembly	12	2	CDC14B|1;KIF4A|1	0.133174124	15.01793249	0.007508857	1
GO:0048585	negative regulation of response to stimulus	1429	26	AKT1|1;ALK|1;AR|1;COL2A1|1;DCC|1;ECM1|1;MECOM|1;EZH2|1;GPS2|1;PPM1B|1;PTPN6|1;TFPI|1;NKX2-1|1;NCK2|1;CASK|1;RBX1|1;TRAP1|1;STAM2|1;TNIP1|1;LILRB1|1;UBXN1|1;MYOZ2|1;ERRFI1|1;NLGN3|1;SDHAF2|1;FBXW7|1	15.85881857	1.639466388	0.007867422	1
GO:0010256	endomembrane system organization	367	10	AKT1|1;ANK3|1;AR|1;STX5|1;GBF1|1;CUL7|1;STAM2|1;SYNE1|1;VPS33B|1;HOOK1|1	4.072908618	2.455247818	0.007873055	1
GO:0048286	lung alveolus development	37	3	NKX2-1|1;ERRFI1|1;STK40|1	0.410620215	7.306021211	0.00790427	1
GO:0044403	symbiont process	739	16	GPS2|1;IDE|1;KRT8|1;LAMP1|1;PI4KA|1;STAU1|1;MAP3K7|1;TFRC|1;OGT|1;GBF1|1;KAT2B|1;CUL7|1;RBX1|1;TNIP1|1;UBXN1|1;FBXW7|1	8.201306455	1.950908686	0.008034304	1
GO:0043409	negative regulation of MAPK cascade	157	6	AKT1|1;MECOM|1;GPS2|1;PTPN6|1;TNIP1|1;ERRFI1|1	1.742361453	3.443602354	0.008128321	1
GO:0042692	muscle cell differentiation	313	9	AKT1|1;EZH2|1;RBPJ|1;KRT8|1;SORT1|1;ARID1A|1;EHD1|1;SYNE1|1;MYOZ2|1	3.473625061	2.590953209	0.008254411	1
GO:0048511	rhythmic process	259	8	ASS1|1;ZFHX3|1;EZH2|1;NKX2-1|1;OGT|1;TNFRSF11A|1;KAT2B|1;MAGED1|1	2.874341505	2.783246176	0.008344402	1
GO:0051179	localization	5656	78	ACTN1|1;AKT1|1;ANK3|1;AR|1;ATR|1;CACNA2D1|1;CHRND|1;CLCN2|1;DCC|1;DEFB1|1;DLG3|1;ECM1|1;EZH2|1;GJA1|1;GPS2|1;HP|1;HTR2C|1;IDE|1;RBPJ|1;KCNA3|1;KCNC1|1;KCNC4|1;LAIR1|1;LAMP1|1;NCF2|1;PLA2G4A|1;PTPN6|1;RPL22|1;RPL37A|1;RPS28|1;SORT1|1;CCL23|1;SLC7A1|1;SLC12A4|1;SNRPB|1;SNRPE|1;SRP68|1;STX5|1;TFRC|1;NKX2-1|1;ARID1A|1;SLC25A11|1;NCK2|1;PPFIA3|1;CASK|1;GBF1|1;TNFRSF11A|1;SNAP29|1;STAM2|1;SLC25A17|1;SLC35A1|1;SLC34A2|1;LILRB1|1;EHD1|1;SLC27A2|1;CDC37|1;KIFAP3|1;ERP44|1;SYNE1|1;CAPN7|1;KIF4A|1;TRPC4AP|1;VPS33B|1;TNPO2|1;HOOK1|1;TRAPPC2L|1;NLGN3|1;GNL3L|1;FBXW7|1;S100A14|1;SLC37A3|1;PGBD1|1;TUBA1C|1;WIPF2|1;DTX3L|1;FAM83H|1;MTX3|1;TRAPPC3L|1	62.76940367	1.242643636	0.008458643	1
GO:0038061	NIK/NF-kappaB signaling	113	5	AKT1|1;ALK|1;PRDX1|1;PPM1B|1;MAP3K7|1	1.254056332	3.987061723	0.008489113	1
GO:0010646	regulation of cell communication	3150	48	AKT1|1;ALK|1;ANK3|1;AR|1;ATR|1;COL2A1|1;DCC|1;DUT|1;ECM1|1;MECOM|1;EZH2|1;GJA1|1;GPS2|1;HTR2C|1;RBPJ|1;KCNC4|1;MDM4|1;PRDX1|1;PDE6G|1;PPM1B|1;PTPN6|1;CCL23|1;STAU1|1;MAP3K7|1;TFF1|1;NKX2-1|1;NCK2|1;OGT|1;PPFIA3|1;CASK|1;GBF1|1;TNFRSF11A|1;KAT2B|1;MAGED1|1;SAFB2|1;USP34|1;RBX1|1;TRAP1|1;STAM2|1;TNIP1|1;CDC37|1;LSM14A|1;MYOZ2|1;ERRFI1|1;NLGN3|1;SDHAF2|1;FBXW7|1;STK40|1	34.95820749	1.373068113	0.009486797	1
GO:0006820	anion transport	499	12	AKT1|1;CLCN2|1;PLA2G4A|1;SLC7A1|1;SLC12A4|1;SLC25A11|1;TNFRSF11A|1;SLC25A17|1;SLC35A1|1;SLC34A2|1;SLC27A2|1;SLC37A3|1	5.53782398	2.166916111	0.00973767	1
