goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:0008152	metabolic process	9888	151	ABCF1|1;ACTN1|1;AP2A1|1;ARF1|1;ARF3|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CAPNS1|1;COL4A2|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;FTL|1;G6PD|1;GJA1|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;IK|1;ILF2|1;INPP5B|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTMS|1;PTPN6|1;PTPN14|1;PTPRM|1;ABCD3|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SDF2|1;SHMT2|1;SLC16A1|1;SLC18A2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;GAN|1;LAGE3|1;HIST3H3|1;CDC42BPA|1;EIF3D|1;SRSF9|1;SNX3|1;BANF1|1;APLN|1;SART1|1;DNAJA3|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;SCRN1|1;ZNF263|1;NAMPT|1;TRIB1|1;SMNDC1|1;CNPY2|1;PRMT5|1;CD2BP2|1;CRTAP|1;SPTLC1|1;KHDRBS1|1;FUT9|1;AHCYL1|1;RNPS1|1;TMED2|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;RASA3|1;PPP6R1|1;SNRNP200|1;KDM6B|1;USP22|1;AHCYL2|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;ZZZ3|1;POLDIP2|1;FBXL5|1;FBXL4|1;FBXO25|1;AGO1|1;DAZAP1|1;HBP1|1;PPA2|1;CRBN|1;RTCB|1;CD244|1;STK26|1;NSFL1C|1;CTNNBL1|1;WRNIP1|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;RBM42|1;CARS2|1;JADE1|1;FAM83D|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CMBL|1;CREBRF|1;SPRED1|1;AGO4|1;ZNF454|1	123.6260448	1.221425471	1.49E-06	0.001073905
GO:0006396	RNA processing	839	28	FBL|1;HNRNPD|1;HNRNPK|1;IK|1;HNRNPM|1;RPL10A|1;RPL11|1;RPS14|1;SUPT5H|1;LAGE3|1;SRSF9|1;SART1|1;SART3|1;EIF4A3|1;SMNDC1|1;PRMT5|1;CD2BP2|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;STRAP|1;SNRNP200|1;AGO1|1;DAZAP1|1;RTCB|1;CTNNBL1|1;RBM42|1;AGO4|1	10.48970991	2.669282586	1.78E-06	0.001224809
GO:0034641	cellular nitrogen compound metabolic process	5715	102	ABCF1|1;ACTN1|1;RHOA|1;ATF3|1;BLM|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;G6PD|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;IK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTMS|1;PTPN14|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;LAGE3|1;HIST3H3|1;EIF3D|1;SRSF9|1;BANF1|1;APLN|1;SART1|1;DNAJA3|1;PDLIM1|1;MED7|1;SART3|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;SMNDC1|1;PRMT5|1;CD2BP2|1;SPTLC1|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;SNRNP200|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;DAZAP1|1;HBP1|1;PPA2|1;RTCB|1;CTNNBL1|1;WRNIP1|1;NSD1|1;COPS7B|1;DDRGK1|1;RBM42|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	71.45255321	1.427520717	2.47E-06	0.001630401
GO:0006725	cellular aromatic compound metabolic process	5282	96	ACTN1|1;RHOA|1;ATF3|1;BLM|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;IK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP4C|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTMS|1;PTPN14|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;LAGE3|1;HIST3H3|1;SRSF9|1;BANF1|1;APLN|1;SART1|1;DNAJA3|1;PDLIM1|1;MED7|1;SART3|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;SMNDC1|1;PRMT5|1;CD2BP2|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;SNRNP200|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;DAZAP1|1;HBP1|1;PPA2|1;RTCB|1;CTNNBL1|1;WRNIP1|1;NSD1|1;COPS7B|1;DDRGK1|1;RBM42|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	66.03891269	1.45368838	3.18E-06	0.002016027
GO:1901360	organic cyclic compound metabolic process	5453	98	ACTN1|1;RHOA|1;ATF3|1;BLM|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;IK|1;ILF2|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP4C|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTMS|1;PTPN14|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;LAGE3|1;HIST3H3|1;SRSF9|1;BANF1|1;APLN|1;SART1|1;DNAJA3|1;PDLIM1|1;MED7|1;SART3|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;SMNDC1|1;PRMT5|1;CD2BP2|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;SNRNP200|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;DAZAP1|1;HBP1|1;PPA2|1;RTCB|1;CTNNBL1|1;WRNIP1|1;NSD1|1;COPS7B|1;DDRGK1|1;RBM42|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	68.1768631	1.437437798	3.78E-06	0.002307
GO:0009059	macromolecule biosynthetic process	4421	84	ABCF1|1;ACTN1|1;AP2A1|1;RHOA|1;ATF3|1;BLM|1;TMEM258|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTMS|1;PTPN14|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;KHDRBS1|1;FUT9|1;RNPS1|1;KAT7|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;PPA2|1;WRNIP1|1;NSD1|1;DDRGK1|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	55.27414483	1.519697867	4.23E-06	0.002460071
GO:0022618	ribonucleoprotein complex assembly	222	13	RPL11|1;RPS5|1;RPS14|1;EIF3D|1;SRSF9|1;SART1|1;SART3|1;PRMT5|1;CD2BP2|1;STRAP|1;SNRNP200|1;AGO1|1;AGO4|1	2.775584744	4.683697743	4.34E-06	0.002460071
GO:0010468	regulation of gene expression	3930	77	RHOA|1;ATF3|1;BLM|1;CRK|1;CSNK1D|1;DNMT1|1;RCAN1|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;INPP5B|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;SRSF9|1;APLN|1;DNAJA3|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;TMED2|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;DAZAP1|1;HBP1|1;NSD1|1;DDRGK1|1;RBM42|1;ZNF394|1;ZNF644|1;DOT1L|1;CREBRF|1;AGO4|1;ZNF454|1	49.13535155	1.567099808	4.69E-06	0.00252892
GO:0006807	nitrogen compound metabolic process	8795	138	ABCF1|1;ACTN1|1;AP2A1|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CAPNS1|1;COL4A2|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;G6PD|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;IK|1;ILF2|1;INPP5B|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTMS|1;PTPN6|1;PTPN14|1;PTPRM|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;GAN|1;LAGE3|1;HIST3H3|1;CDC42BPA|1;EIF3D|1;SRSF9|1;SNX3|1;BANF1|1;APLN|1;SART1|1;DNAJA3|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;SCRN1|1;ZNF263|1;NAMPT|1;TRIB1|1;SMNDC1|1;CNPY2|1;PRMT5|1;CD2BP2|1;CRTAP|1;SPTLC1|1;KHDRBS1|1;FUT9|1;AHCYL1|1;RNPS1|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;RASA3|1;PPP6R1|1;SNRNP200|1;KDM6B|1;USP22|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;ZZZ3|1;FBXL5|1;FBXL4|1;FBXO25|1;AGO1|1;DAZAP1|1;HBP1|1;PPA2|1;CRBN|1;RTCB|1;STK26|1;NSFL1C|1;CTNNBL1|1;WRNIP1|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;RBM42|1;CARS2|1;JADE1|1;FAM83D|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;SPRED1|1;AGO4|1;ZNF454|1	109.9606659	1.254994219	4.78E-06	0.00252892
GO:0031324	negative regulation of cellular metabolic process	2265	52	AP2A1|1;RHOA|1;ATF3|1;BLM|1;DNMT1|1;G6PD|1;GLA|1;GSK3A|1;HNRNPD|1;HNRNPK|1;JAK3|1;JUNB|1;LIF|1;PTGS2|1;PTPN6|1;RPL11|1;RPS14|1;RPS27A|1;SLC18A2|1;SMARCA4|1;SUPT5H|1;YY1|1;ZFP36|1;SRSF9|1;DNAJA3|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;PRMT5|1;CD2BP2|1;CRTAP|1;KHDRBS1|1;RNPS1|1;KAT7|1;STRAP|1;PARK7|1;CBX3|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;POLDIP2|1;AGO1|1;NSD1|1;DEPTOR|1;DDRGK1|1;RBM42|1;DOT1L|1;SPOCD1|1;SPRED1|1;AGO4|1	28.31846597	1.836257658	5.07E-06	0.002593667
GO:0009057	macromolecule catabolic process	1263	35	AP2A1|1;CSNK1D|1;CTSB|1;EEF1A2|1;GSK3A|1;HNRNPD|1;HNRNPM|1;RPL10A|1;PPP1CA|1;PSMC3|1;PSME1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;ZFP36|1;SNX3|1;HGS|1;EIF4A3|1;TRIB1|1;RNPS1|1;SNF8|1;PARK7|1;USP22|1;FBXL5|1;FBXL4|1;AGO1|1;CRBN|1;NSFL1C|1;USP29|1;DDRGK1|1;FAM83D|1;AGO4|1	15.79082672	2.216476732	5.53E-06	0.002683036
GO:0048519	negative regulation of biological process	4669	87	ACTN1|1;AP2A1|1;ARF1|1;RHOA|1;ARHGDIB|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;G6PD|1;GJA1|1;GLA|1;GSK3A|1;HCK|1;HNRNPD|1;HNRNPK|1;IK|1;JAK3|1;JUNB|1;LIF|1;HNRNPM|1;RPL10A|1;PKD2|1;PTGS2|1;PTPN6|1;PTPN14|1;PTPRM|1;RGS16|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SLC18A2|1;SMARCA4|1;SUPT5H|1;YY1|1;ZFP36|1;HIST3H3|1;SRSF9|1;SNX3|1;BANF1|1;APLN|1;DNAJA3|1;HGS|1;EIF4A3|1;TBC1D4|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;CD2BP2|1;CRTAP|1;KHDRBS1|1;RNPS1|1;TMED2|1;ZWINT|1;KAT7|1;STRAP|1;PARK7|1;CBX3|1;RASA3|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;POLDIP2|1;AGO1|1;HBP1|1;CRBN|1;STK26|1;NSFL1C|1;NSD1|1;DEPTOR|1;DDRGK1|1;RBM42|1;JADE1|1;DOT1L|1;SPOCD1|1;CREBRF|1;SPRED1|1;AGO4|1	58.37479806	1.490369181	5.58E-06	0.002683036
GO:0044260	cellular macromolecule metabolic process	7260	120	ABCF1|1;AP2A1|1;ARF1|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;COL4A2|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTMS|1;PTPN6|1;PTPN14|1;PTPRM|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;SHMT2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;GAN|1;HIST3H3|1;CDC42BPA|1;EIF3D|1;SNX3|1;BANF1|1;APLN|1;DNAJA3|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;CRTAP|1;KHDRBS1|1;FUT9|1;RNPS1|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;RASA3|1;PPP6R1|1;KDM6B|1;USP22|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;ZZZ3|1;FBXL5|1;FBXL4|1;FBXO25|1;AGO1|1;HBP1|1;PPA2|1;CRBN|1;STK26|1;NSFL1C|1;WRNIP1|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;CARS2|1;JADE1|1;FAM83D|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;SPRED1|1;AGO4|1;ZNF454|1	90.76912271	1.322035472	5.91E-06	0.002756946
GO:0071704	organic substance metabolic process	9494	145	ABCF1|1;ACTN1|1;AP2A1|1;ARF1|1;ARF3|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CAPNS1|1;COL4A2|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;G6PD|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;IK|1;ILF2|1;INPP5B|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;HNRNPM|1;RPL10A|1;PKD2|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTMS|1;PTPN6|1;PTPN14|1;PTPRM|1;ABCD3|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SDF2|1;SHMT2|1;SLC16A1|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;GAN|1;LAGE3|1;HIST3H3|1;CDC42BPA|1;EIF3D|1;SRSF9|1;SNX3|1;BANF1|1;APLN|1;SART1|1;DNAJA3|1;PDLIM1|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;SCRN1|1;ZNF263|1;NAMPT|1;TRIB1|1;SMNDC1|1;CNPY2|1;PRMT5|1;CD2BP2|1;CRTAP|1;SPTLC1|1;KHDRBS1|1;FUT9|1;AHCYL1|1;RNPS1|1;TMED2|1;KAT7|1;DMC1|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;RASA3|1;PPP6R1|1;SNRNP200|1;KDM6B|1;USP22|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;ZZZ3|1;FBXL5|1;FBXL4|1;FBXO25|1;AGO1|1;DAZAP1|1;HBP1|1;PPA2|1;CRBN|1;RTCB|1;CD244|1;STK26|1;NSFL1C|1;CTNNBL1|1;WRNIP1|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;RBM42|1;CARS2|1;JADE1|1;FAM83D|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;SPRED1|1;AGO4|1;ZNF454|1	118.700007	1.221566903	7.67E-06	0.003414058
GO:0044267	cellular protein metabolic process	4630	86	ABCF1|1;AP2A1|1;RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;BMX|1;TMEM258|1;CRK|1;CSNK1D|1;CTSB|1;DNMT1|1;RCAN1|1;EEF1A2|1;FBL|1;G6PD|1;GSK3A|1;HCK|1;HNRNPD|1;JAK3|1;LIF|1;MARS|1;RPL10A|1;PPP1CA|1;PPP4C|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTPN6|1;PTPN14|1;PTPRM|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;SHMT2|1;TAF10|1;YY1|1;ZFP36|1;GAN|1;CDC42BPA|1;EIF3D|1;SNX3|1;HGS|1;MED7|1;SART3|1;EIF4A3|1;TRIB1|1;PRMT5|1;CRTAP|1;KHDRBS1|1;FUT9|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;RASA3|1;PPP6R1|1;KDM6B|1;USP22|1;CABIN1|1;NUP62|1;BRMS1|1;FBXL5|1;FBXL4|1;FBXO25|1;AGO1|1;PPA2|1;CRBN|1;STK26|1;NSFL1C|1;USP29|1;NSD1|1;COPS7B|1;DEPTOR|1;DDRGK1|1;CARS2|1;JADE1|1;FAM83D|1;DOT1L|1;SPRED1|1;AGO4|1	57.88719534	1.48564807	7.75E-06	0.003414058
GO:0071826	ribonucleoprotein complex subunit organization	236	13	RPL11|1;RPS5|1;RPS14|1;EIF3D|1;SRSF9|1;SART1|1;SART3|1;PRMT5|1;CD2BP2|1;STRAP|1;SNRNP200|1;AGO1|1;AGO4|1	2.95062162	4.405851266	8.45E-06	0.003620153
GO:0051246	regulation of protein metabolic process	2532	55	RHOA|1;ASPH|1;ATF3|1;BDNF|1;BLM|1;CRK|1;CSNK1D|1;DNMT1|1;RCAN1|1;EEF1A2|1;G6PD|1;GSK3A|1;HNRNPD|1;HNRNPK|1;INPP5B|1;JAK3|1;LIF|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PSME1|1;PTGS2|1;PTPN6|1;RPL11|1;RPS14|1;RPS27A|1;SHMT2|1;ZFP36|1;EIF3D|1;SNX3|1;HGS|1;SART3|1;EIF4A3|1;TRIB1|1;CNPY2|1;PRMT5|1;CRTAP|1;KHDRBS1|1;KAT7|1;STRAP|1;SNF8|1;PARK7|1;PPP6R1|1;CABIN1|1;NUP62|1;BRMS1|1;FBXL5|1;AGO1|1;STK26|1;NSD1|1;DEPTOR|1;DDRGK1|1;FAM83D|1;SPRED1|1;AGO4|1	31.65666924	1.737390614	1.30E-05	0.005407899
GO:0009058	biosynthetic process	5446	96	ABCF1|1;ACTN1|1;AP2A1|1;ARF1|1;ARF3|1;RHOA|1;ATF3|1;BLM|1;BMX|1;TMEM258|1;COL4A2|1;CRK|1;DNMT1|1;RCAN1|1;EEF1A2|1;G6PD|1;GLA|1;GSK3A|1;HCK|1;HINT1|1;HNRNPD|1;HNRNPK|1;ILF2|1;JAK3|1;JUNB|1;LIF|1;MARS|1;MYO6|1;RPL10A|1;PKD2|1;PPP1CA|1;MAP2K3|1;PSMC3|1;PTGS2|1;PTMS|1;PTPN14|1;ABCD3|1;ALDH18A1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SCP2|1;SDF2|1;SHMT2|1;SLC18A2|1;SMARCA4|1;SUPT5H|1;TAF10|1;NR2C2|1;YY1|1;ZFP36|1;EIF3D|1;APLN|1;DNAJA3|1;PDLIM1|1;MED7|1;EIF4A3|1;ZNF263|1;NAMPT|1;TRIB1|1;CNPY2|1;PRMT5|1;SPTLC1|1;KHDRBS1|1;FUT9|1;RNPS1|1;KAT7|1;STRAP|1;POLG2|1;SNF8|1;PARK7|1;CBX3|1;KDM6B|1;USP22|1;CBX6|1;NUP62|1;BRMS1|1;ZZZ3|1;AGO1|1;HBP1|1;PPA2|1;CD244|1;WRNIP1|1;NSD1|1;DDRGK1|1;CARS2|1;JADE1|1;ZNF394|1;ZNF644|1;DOT1L|1;SPOCD1|1;CREBRF|1;AGO4|1;ZNF454|1	68.08934467	1.409912233	1.40E-05	0.005712289
GO:0044265	cellular macromolecule catabolic process	1049	30	AP2A1|1;CSNK1D|1;CTSB|1;GSK3A|1;HNRNPD|1;HNRNPM|1;RPL10A|1;PSMC3|1;PSME1|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SDF2|1;ZFP36|1;EIF4A3|1;TRIB1|1;RNPS1|1;SNF8|1;PARK7|1;USP22|1;FBXL5|1;FBXL4|1;AGO1|1;CRBN|1;NSFL1C|1;USP29|1;DDRGK1|1;AGO4|1	13.11526305	2.287411232	1.60E-05	0.006216915
GO:0006412	translation	592	21	ABCF1|1;RHOA|1;EEF1A2|1;HNRNPD|1;MARS|1;RPL10A|1;PPP1CA|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;ZFP36|1;EIF3D|1;EIF4A3|1;KHDRBS1|1;AGO1|1;PPA2|1;CARS2|1;AGO4|1	7.401559317	2.837239979	1.61E-05	0.006216915
GO:0034622	cellular protein-containing complex assembly	999	29	ARF1|1;RHOA|1;CSNK1D|1;HCK|1;PSMC3|1;RPL11|1;RPS5|1;RPS14|1;RPS27A|1;SMARCA4|1;STX4|1;TAF10|1;HIST3H3|1;EIF3D|1;SRSF9|1;SART1|1;SART3|1;PRMT5|1;CD2BP2|1;TUBGCP2|1;TMED2|1;DMC1|1;STRAP|1;SNRNP200|1;CABIN1|1;AGO1|1;POMP|1;IPO4|1;AGO4|1	12.49013135	2.321833069	1.71E-05	0.006459388
GO:0006518	peptide metabolic process	744	24	ABCF1|1;RHOA|1;EEF1A2|1;G6PD|1;GSK3A|1;HNRNPD|1;MARS|1;RPL10A|1;PPP1CA|1;RPL11|1;RPL19|1;RPS5|1;RPS14|1;RPS27A|1;SHMT2|1;ZFP36|1;EIF3D|1;EIF4A3|1;KHDRBS1|1;PARK7|1;AGO1|1;PPA2|1;CARS2|1;AGO4|1	9.301959683	2.580101486	1.85E-05	0.006839788
GO:1903312	negative regulation of mRNA metabolic process	67	7	HNRNPD|1;HNRNPK|1;SUPT5H|1;ZFP36|1;SRSF9|1;RNPS1|1;RBM42|1	0.837676477	8.356448097	1.96E-05	0.007069304
GO:1903311	regulation of mRNA metabolic process	256	13	HNRNPD|1;HNRNPK|1;HNRNPM|1;RPS27A|1;SUPT5H|1;ZFP36|1;SRSF9|1;SART3|1;KHDRBS1|1;AHCYL1|1;RNPS1|1;DAZAP1|1;RBM42|1	3.200674299	4.061644136	2.01E-05	0.007088491
GO:0051172	negative regulation of nitrogen compound metabolic process	2128	48	AP2A1|1;RHOA|1;ATF3|1;BLM|1;DNMT1|1;G6PD|1;GLA|1;GSK3A|1;HNRNPD|1;HNRNPK|1;JAK3|1;JUNB|1;LIF|1;PTGS2|1;PTPN6|1;RPL11|1;RPS14|1;RPS27A|1;SMARCA4|1;SUPT5H|1;YY1|1;ZFP36|1;SRSF9|1;SNX3|1;DNAJA3|1;EIF4A3|1;ZNF263|1;TRIB1|1;PRMT5|1;CRTAP|1;KHDRBS1|1;RNPS1|1;KAT7|1;STRAP|1;PARK7|1;CBX3|1;CBX6|1;CABIN1|1;NUP62|1;BRMS1|1;AGO1|1;NSD1|1;DEPTOR|1;DDRGK1|1;RBM42|1;DOT1L|1;SPRED1|1;AGO4|1	26.60560511	1.804131114	2.17E-05	0.007497334
