goId	description	size	overlap	interestGene	expect	enrichmentRatio	pValue	FDR
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	199	15	AKT1|1;GSK3B|1;HSP90AB1|1;MDM2|1;RPS7|1;BAG6|1;STUB1|1;GIPC1|1;RNF139|1;UFL1|1;RCHY1|1;SENP1|1;YOD1|1;PBK|1;DDRGK1|1	5.535154878	2.709951272	4.57E-04	0.211990364
GO:0034765	regulation of ion transmembrane transport	383	23	APLNR|1;AKT1|1;BIN1|1;CACNA1B|1;CACNB3|1;CFTR|1;CLCN2|1;CYBA|1;KCNA1|1;KCNA3|1;KCNA4|1;KCNJ4|1;MEF2C|1;MMP9|1;SCN2B|1;THY1|1;TMSB4X|1;KCNAB2|1;IRS2|1;RIPK1|1;NLGN3|1;CHD7|1;KCNK16|1	10.65308703	2.158998602	4.62E-04	0.211990364
GO:1903051	negative regulation of proteolysis involved in cellular protein catabolic process	66	8	HSP90AB1|1;RPS7|1;BAG6|1;GIPC1|1;SENP1|1;YOD1|1;PBK|1;DDRGK1|1	1.83578001	4.357820631	4.68E-04	0.211990364
GO:1901799	negative regulation of proteasomal protein catabolic process	51	7	HSP90AB1|1;BAG6|1;GIPC1|1;SENP1|1;YOD1|1;PBK|1;DDRGK1|1	1.41855728	4.934591008	4.92E-04	0.214734988
GO:0060341	regulation of cellular localization	831	40	PARP1|1;APLNR|1;AKT1|1;ZFP36L1|1;CACNB3|1;CFTR|1;CYBA|1;GSK3B|1;HSP90AB1|1;MDM2|1;MEF2C|1;NVL|1;P2RX5|1;MAPK8|1;RALB|1;THY1|1;TPR|1;EZR|1;KCNAB2|1;CASK|1;VAMP4|1;BAG3|1;SEC24B|1;GIPC1|1;RNF139|1;RAB3GAP1|1;ZMYND8|1;NIPBL|1;AKAP8L|1;NUP54|1;NLGN3|1;GNL3L|1;LZTFL1|1;RHOT1|1;YOD1|1;CHD7|1;RINT1|1;ARV1|1;DDRGK1|1;TMEM30B|1	23.11413921	1.730542489	5.01E-04	0.214734988
GO:0043393	regulation of protein binding	204	15	AKT1|1;DUT|1;EIF2S1|1;GSK3B|1;HSP90AB1|1;MEF2C|1;MMP9|1;NVL|1;MAPK8|1;RALB|1;RAPGEF2|1;FLOT1|1;STUB1|1;GNL3L|1;TICAM1|1	5.674229121	2.643530897	5.93E-04	0.247593796
GO:0065003	protein-containing complex assembly	1718	70	ACADL|1;PARP1|1;BIN1|1;C1QBP|1;CDKN1B|1;CLTA|1;COL6A1|1;CYBA|1;DDIT3|1;DUT|1;EIF2S1|1;EPS15|1;ERCC4|1;GCHFR|1;GSK3B|1;HIST1H1C|1;HIST1H2BD|1;HIST1H1A|1;HLA-DRA|1;HSP90AB1|1;KCNA1|1;KCNA3|1;KCNA4|1;KRT10|1;MDM2|1;NDUFA10|1;PSMD11|1;RALB|1;RAP1GDS1|1;BRD2|1;RPL3|1;SET|1;SRSF1|1;SMARCB1|1;SNRPB|1;TGFA|1;TMSB4X|1;TPR|1;UBTF|1;ZRSR2|1;TRRAP|1;ULK1|1;EIF3I|1;VAMP4|1;RIPK1|1;FADD|1;FCHSD2|1;ARPC4|1;ABI2|1;FLOT1|1;STUB1|1;SEC24B|1;TMCC1|1;POGZ|1;RRS1|1;OBSL1|1;ORC3|1;PRPF6|1;AHCTF1|1;UBE2S|1;EIF3L|1;TRAPPC2L|1;NUP54|1;LRRC49|1;GORASP1|1;CRTC3|1;NIFK|1;CADPS2|1;KCTD11|1;C9orf72|1	47.78590995	1.464866947	6.11E-04	0.2485449
GO:0060297	regulation of sarcomere organization	7	3	MEF2C|1;PROX1|1;MYLK3|1	0.19470394	15.40800866	6.88E-04	0.272632911
GO:0035377	transepithelial water transport	2	2	AQP1|1;CFTR|1	0.055629697	35.9520202	7.72E-04	0.298485327
GO:0060079	excitatory postsynaptic potential	89	9	AKT1|1;CACNB3|1;GSK3B|1;MEF2C|1;P2RX5|1;S1PR2|1;RAB3GAP1|1;ZMYND8|1;NLGN3|1	2.475521528	3.635597549	8.12E-04	0.306498444
GO:0009987	cellular process	13134	381	ACADL|1;ACTN1|1;ADCYAP1|1;ADH6|1;PARP1|1;APLNR|1;AK2|1;AKT1|1;ALAS1|1;BIN1|1;AIRE|1;APLP2|1;AQP1|1;ARNT|1;ATOX1|1;ZFP36L1|1;C1QBP|1;C3|1;CACNA1B|1;CACNB3|1;CAD|1;CASP1|1;CBLB|1;CBR1|1;TNFSF8|1;CDK6|1;CDKN1B|1;CETN1|1;CFTR|1;CHD3|1;AKR1C4|1;CHUK|1;CLCN2|1;CLTA|1;COL4A2|1;COL4A5|1;COL6A1|1;COL8A1|1;CRIP1|1;CRIP2|1;CRP|1;CTSK|1;CTSV|1;CYBA|1;BRINP1|1;DCC|1;DDIT3|1;DEFB1|1;DLAT|1;RCAN1|1;DSG1|1;DUT|1;PHC1|1;EIF2S1|1;ELAVL2|1;EPB41L1|1;EPOR|1;EPS15|1;ERCC4|1;FGF10|1;FUT8|1;GABRD|1;GBP2|1;GCHFR|1;GSK3B|1;GZMM|1;HIST1H1C|1;HIST1H2BD|1;HIST1H1A|1;HLA-DRA|1;HMBS|1;HNF4G|1;HSP90AB1|1;IL7R|1;IL15RA|1;ILF3|1;KCNA1|1;KCNA3|1;KCNA4|1;KCNJ4|1;KRT6B|1;KRT9|1;KRT10|1;LCK|1;LCN1|1;LGALS3BP|1;LNPEP|1;MANBA|1;MDM2|1;MEF2C|1;MMP9|1;MSR1|1;MTCP1|1;MYL6|1;MYOC|1;NDUFA10|1;NELL1|1;NFIX|1;NT5E|1;NVL|1;ODF1|1;P2RX5|1;P4HA1|1;PAFAH1B2|1;PARN|1;PCBP1|1;PGR|1;SERPINI2|1;PI4KA|1;PPA1|1;PPEF1|1;PPM1B|1;PPP4C|1;PRELP|1;PRKCQ|1;MAPK8|1;PROX1|1;PSMD11|1;RABGGTB|1;RALB|1;RAP1GDS1|1;RARB|1;RING1|1;BRD2|1;RORA|1;RPL3|1;RPL35A|1;RPS7|1;RXRB|1;VPS52|1;SAT1|1;SCN2B|1;CCL22|1;CXCL5|1;SDC2|1;SDHA|1;SET|1;SRSF1|1;SMARCB1|1;SNRPB|1;SOX3|1;SP2|1;SP4|1;SPI1|1;SURF4|1;ADAM17|1;TADA2A|1;TCF20|1;TFF1|1;TGFA|1;THY1|1;ICAM5|1;NR2E1|1;TMSB4X|1;TPR|1;TRAF5|1;UBTF|1;UQCRFS1|1;EZR|1;XRCC5|1;ZNF227|1;SLC30A2|1;BAG6|1;SLC7A5|1;ZRSR2|1;TRRAP|1;ULK1|1;BFSP2|1;FKBP6|1;KCNAB2|1;CASK|1;NOP14|1;IRS2|1;EIF3I|1;VAMP4|1;KRT37|1;DNAH11|1;MYH13|1;RIPK1|1;FADD|1;CCNK|1;EIF2B4|1;HERC2|1;MPZL1|1;DOK2|1;PDLIM1|1;VAPA|1;GPR50|1;S1PR2|1;CHST3|1;MED20|1;BAG3|1;PDIA4|1;MTFR1|1;RAPGEF2|1;SETD1A|1;RASSF2|1;SFI1|1;FCHSD2|1;TELO2|1;ATP9A|1;ARPC4|1;KIF20A|1;ABI2|1;FARP1|1;MPHOSPH10|1;FLOT1|1;TIMM17B|1;STAM2|1;STUB1|1;TNIP1|1;ANAPC10|1;SEC24B|1;NCOA2|1;TGOLN2|1;POSTN|1;GIPC1|1;CCNI|1;DIDO1|1;MRPL3|1;RNF139|1;VPS45|1;RRAS2|1;PUF60|1;NLGN4Y|1;RAB3GAP1|1;LIMCH1|1;WDFY3|1;KLHDC10|1;TMCC1|1;ERP44|1;POGZ|1;LRCH1|1;LARP4B|1;RRS1|1;SYNE1|1;OBSL1|1;UFL1|1;NCSTN|1;ZDHHC17|1;HARS2|1;SF3B3|1;PHF3|1;NUP188|1;CDK20|1;LEMD3|1;ORC3|1;ZMYND8|1;PRPF6|1;DNAJB5|1;TXN2|1;NIPBL|1;ANAPC13|1;BRMS1|1;RCHY1|1;ANAPC15|1;AHCTF1|1;PHF19|1;FBXL4|1;HSPB8|1;AKAP8L|1;USP21|1;SIGLEC8|1;UBE2S|1;MRPS28|1;BZW2|1;SENP1|1;DNMT3L|1;NRBP1|1;SLC39A3|1;BOLA1|1;ZNF691|1;SEPSECS|1;APH1A|1;PLEKHO1|1;HOOK1|1;EIF3L|1;SIRT7|1;LARP7|1;TRIM33|1;TRAPPC2L|1;TUBA8|1;NUP54|1;PPIL3|1;ERRFI1|1;WNT4|1;NLGN3|1;KRT20|1;DHX29|1;GNL3L|1;LRRC49|1;CC2D1A|1;QRICH1|1;FNBP1L|1;MKS1|1;GID8|1;WDYHV1|1;FANCL|1;TRIM68|1;SRBD1|1;THAP1|1;RHOT1|1;YOD1|1;CHD7|1;NHP2|1;DOK4|1;TMEM165|1;PBK|1;UNC45A|1;WDR45B|1;LTB4R2|1;RAD18|1;POGLUT1|1;UTP3|1;PCBP4|1;THAP11|1;BIRC6|1;GATAD2B|1;CGN|1;WDFY1|1;CALCOCO1|1;SFMBT2|1;PPP4R4|1;GATAD1|1;RAB40C|1;NIF3L1|1;RINT1|1;GORASP1|1;MEAF6|1;CRTC3|1;RMND5A|1;ARV1|1;MRPS6|1;DDRGK1|1;GID4|1;FBXO31|1;PANK2|1;THAP7|1;ZBP1|1;VANGL1|1;TLN2|1;CD99L2|1;RBM4B|1;KCNK16|1;STK40|1;FAM172A|1;MAGT1|1;KIRREL2|1;DCUN1D5|1;NIFK|1;RNASE7|1;CBX2|1;KRTAP9-4|1;EAF1|1;DOCK7|1;MYLK3|1;CADPS2|1;ACTR8|1;AHNAK2|1;OSBPL10|1;PTPMT1|1;KLHDC3|1;LSM12|1;FBXO27|1;SYT2|1;ASB6|1;KCTD11|1;DSG4|1;TICAM1|1;NFXL1|1;TMEM30B|1;UBXN2A|1;ASXL1|1;C9orf72|1;NPHP4|1;LAMA1|1;DUSP28|1;FRYL|1;VSIG1|1;POLN|1;TIMM23|1	365.320222	1.042920641	8.42E-04	0.31059159
GO:0034622	cellular protein-containing complex assembly	999	45	PARP1|1;BIN1|1;C1QBP|1;CDKN1B|1;CLTA|1;CYBA|1;EIF2S1|1;EPS15|1;HIST1H1C|1;HIST1H2BD|1;HIST1H1A|1;HLA-DRA|1;HSP90AB1|1;NDUFA10|1;PSMD11|1;RALB|1;RAP1GDS1|1;BRD2|1;RPL3|1;SET|1;SRSF1|1;SMARCB1|1;SNRPB|1;TMSB4X|1;TPR|1;UBTF|1;ZRSR2|1;EIF3I|1;VAMP4|1;FCHSD2|1;ARPC4|1;ABI2|1;STUB1|1;SEC24B|1;POGZ|1;RRS1|1;OBSL1|1;ORC3|1;PRPF6|1;AHCTF1|1;UBE2S|1;EIF3L|1;LRRC49|1;CADPS2|1;C9orf72|1	27.78703379	1.619460369	9.12E-04	0.328688806
GO:0061136	regulation of proteasomal protein catabolic process	170	13	AKT1|1;GSK3B|1;HSP90AB1|1;MDM2|1;BAG6|1;STUB1|1;GIPC1|1;UFL1|1;RCHY1|1;SENP1|1;YOD1|1;PBK|1;DDRGK1|1	4.728524268	2.749272133	9.44E-04	0.332529148
GO:0031669	cellular response to nutrient levels	216	15	CACNB3|1;CTSV|1;CYBA|1;EIF2S1|1;MDM2|1;MAPK8|1;RALB|1;ULK1|1;MYH13|1;POSTN|1;TXN2|1;WNT4|1;KRT20|1;WDR45B|1;CADPS2|1	6.008007305	2.49666807	0.001066634	0.356819461
GO:0071472	cellular response to salt stress	8	3	AQP1|1;ZFP36L1|1;XRCC5|1	0.222518789	13.48200758	0.001077705	0.356819461
GO:0010498	proteasomal protein catabolic process	433	24	AKT1|1;DDIT3|1;GSK3B|1;HSP90AB1|1;MDM2|1;BAG6|1;HERC2|1;STUB1|1;ANAPC10|1;GIPC1|1;RNF139|1;UFL1|1;RCHY1|1;ANAPC15|1;FBXL4|1;UBE2S|1;SENP1|1;YOD1|1;PBK|1;RMND5A|1;DDRGK1|1;GID4|1;FBXO31|1;UBXN2A|1	12.04382946	1.992721674	0.001080112	0.356819461
GO:0044257	cellular protein catabolic process	700	34	AKT1|1;CLTA|1;CTSK|1;CTSV|1;DDIT3|1;GSK3B|1;HSP90AB1|1;MDM2|1;NELL1|1;PSMD11|1;RPS7|1;EZR|1;BAG6|1;RIPK1|1;HERC2|1;STUB1|1;ANAPC10|1;GIPC1|1;RNF139|1;UFL1|1;RCHY1|1;ANAPC15|1;FBXL4|1;USP21|1;UBE2S|1;SENP1|1;YOD1|1;PBK|1;BIRC6|1;RMND5A|1;DDRGK1|1;GID4|1;FBXO31|1;UBXN2A|1	19.47039404	1.746240981	0.001136111	0.367659427
GO:0022607	cellular component assembly	2741	101	ACADL|1;ACTN1|1;PARP1|1;BIN1|1;C1QBP|1;CDKN1B|1;CETN1|1;CLTA|1;COL6A1|1;CYBA|1;DDIT3|1;DSG1|1;DUT|1;EIF2S1|1;EPS15|1;ERCC4|1;GCHFR|1;GSK3B|1;HIST1H1C|1;HIST1H2BD|1;HIST1H1A|1;HLA-DRA|1;HSP90AB1|1;KCNA1|1;KCNA3|1;KCNA4|1;KRT10|1;MDM2|1;MEF2C|1;MYOC|1;NDUFA10|1;PROX1|1;PSMD11|1;RALB|1;RAP1GDS1|1;BRD2|1;RPL3|1;SET|1;SRSF1|1;SMARCB1|1;SNRPB|1;TGFA|1;THY1|1;TMSB4X|1;TPR|1;UBTF|1;EZR|1;XRCC5|1;BAG6|1;ZRSR2|1;TRRAP|1;ULK1|1;EIF3I|1;VAMP4|1;RIPK1|1;FADD|1;S1PR2|1;BAG3|1;RAPGEF2|1;SFI1|1;FCHSD2|1;ARPC4|1;ABI2|1;FARP1|1;FLOT1|1;STAM2|1;STUB1|1;SEC24B|1;NLGN4Y|1;RAB3GAP1|1;LIMCH1|1;TMCC1|1;POGZ|1;RRS1|1;OBSL1|1;ORC3|1;ZMYND8|1;PRPF6|1;AHCTF1|1;UBE2S|1;HOOK1|1;EIF3L|1;TRAPPC2L|1;NUP54|1;WNT4|1;NLGN3|1;LRRC49|1;FNBP1L|1;MKS1|1;WDR45B|1;GATAD1|1;GORASP1|1;CRTC3|1;TLN2|1;NIFK|1;MYLK3|1;CADPS2|1;KCTD11|1;UBXN2A|1;C9orf72|1;NPHP4|1	76.24050011	1.324755214	0.001181978	0.373975125
GO:0031331	positive regulation of cellular catabolic process	337	20	AKT1|1;ARNT|1;ZFP36L1|1;GSK3B|1;MDM2|1;PAFAH1B2|1;RALB|1;EZR|1;BAG6|1;ULK1|1;IRS2|1;BAG3|1;STUB1|1;RNF139|1;RAB3GAP1|1;RCHY1|1;HSPB8|1;DDRGK1|1;TICAM1|1;C9orf72|1	9.37360399	2.133651051	0.001231505	0.373975125
GO:0038127	ERBB signaling pathway	134	11	AKT1|1;CBLB|1;EPS15|1;MMP9|1;MYOC|1;ADAM17|1;TGFA|1;RASSF2|1;STAM2|1;STUB1|1;ERRFI1|1	3.727189717	2.95128524	0.001293272	0.373975125
GO:0044237	cellular metabolic process	9305	287	ACADL|1;ACTN1|1;ADCYAP1|1;ADH6|1;PARP1|1;APLNR|1;AK2|1;AKT1|1;ALAS1|1;BIN1|1;AIRE|1;APLP2|1;AQP1|1;ARNT|1;ZFP36L1|1;C1QBP|1;C3|1;CAD|1;CASP1|1;CBLB|1;CBR1|1;TNFSF8|1;CDK6|1;CDKN1B|1;CFTR|1;CHD3|1;AKR1C4|1;CHUK|1;CLCN2|1;CLTA|1;COL4A2|1;CRP|1;CTSK|1;CTSV|1;CYBA|1;DDIT3|1;DLAT|1;RCAN1|1;DUT|1;PHC1|1;EIF2S1|1;ELAVL2|1;EPS15|1;ERCC4|1;FGF10|1;FUT8|1;GCHFR|1;GSK3B|1;HIST1H1C|1;HIST1H2BD|1;HIST1H1A|1;HMBS|1;HNF4G|1;HSP90AB1|1;IL7R|1;ILF3|1;KRT10|1;LCK|1;LCN1|1;LNPEP|1;MANBA|1;MDM2|1;MEF2C|1;MMP9|1;MTCP1|1;MYOC|1;NDUFA10|1;NELL1|1;NFIX|1;NT5E|1;NVL|1;P4HA1|1;PAFAH1B2|1;PARN|1;PCBP1|1;PGR|1;SERPINI2|1;PI4KA|1;PPA1|1;PPEF1|1;PPM1B|1;PPP4C|1;PRELP|1;PRKCQ|1;MAPK8|1;PROX1|1;PSMD11|1;RABGGTB|1;RALB|1;RARB|1;RING1|1;BRD2|1;RORA|1;RPL3|1;RPL35A|1;RPS7|1;RXRB|1;SAT1|1;CCL22|1;SDC2|1;SDHA|1;SET|1;SRSF1|1;SMARCB1|1;SNRPB|1;SOX3|1;SP2|1;SP4|1;SPI1|1;ADAM17|1;TADA2A|1;TCF20|1;TGFA|1;THY1|1;NR2E1|1;TMSB4X|1;TPR|1;TRAF5|1;UBTF|1;UQCRFS1|1;EZR|1;XRCC5|1;ZNF227|1;BAG6|1;SLC7A5|1;ZRSR2|1;TRRAP|1;ULK1|1;FKBP6|1;KCNAB2|1;CASK|1;NOP14|1;IRS2|1;EIF3I|1;RIPK1|1;FADD|1;CCNK|1;EIF2B4|1;HERC2|1;PDLIM1|1;VAPA|1;S1PR2|1;CHST3|1;MED20|1;BAG3|1;MTFR1|1;RAPGEF2|1;SETD1A|1;RASSF2|1;SFI1|1;TELO2|1;ABI2|1;FARP1|1;MPHOSPH10|1;FLOT1|1;STAM2|1;STUB1|1;TNIP1|1;ANAPC10|1;NCOA2|1;TGOLN2|1;GIPC1|1;CCNI|1;DIDO1|1;MRPL3|1;RNF139|1;PUF60|1;RAB3GAP1|1;LIMCH1|1;WDFY3|1;KLHDC10|1;ERP44|1;POGZ|1;LARP4B|1;RRS1|1;OBSL1|1;UFL1|1;NCSTN|1;ZDHHC17|1;HARS2|1;SF3B3|1;PHF3|1;CDK20|1;LEMD3|1;ORC3|1;ZMYND8|1;PRPF6|1;DNAJB5|1;TXN2|1;NIPBL|1;ANAPC13|1;BRMS1|1;RCHY1|1;ANAPC15|1;AHCTF1|1;PHF19|1;FBXL4|1;HSPB8|1;AKAP8L|1;USP21|1;UBE2S|1;MRPS28|1;SENP1|1;DNMT3L|1;NRBP1|1;BOLA1|1;ZNF691|1;SEPSECS|1;APH1A|1;EIF3L|1;SIRT7|1;LARP7|1;TRIM33|1;PPIL3|1;ERRFI1|1;WNT4|1;DHX29|1;GNL3L|1;CC2D1A|1;QRICH1|1;FNBP1L|1;WDYHV1|1;FANCL|1;TRIM68|1;SRBD1|1;THAP1|1;RHOT1|1;YOD1|1;CHD7|1;NHP2|1;TMEM165|1;PBK|1;WDR45B|1;RAD18|1;POGLUT1|1;UTP3|1;PCBP4|1;THAP11|1;BIRC6|1;GATAD2B|1;CALCOCO1|1;SFMBT2|1;PPP4R4|1;GATAD1|1;RAB40C|1;NIF3L1|1;GORASP1|1;MEAF6|1;CRTC3|1;RMND5A|1;ARV1|1;MRPS6|1;DDRGK1|1;GID4|1;FBXO31|1;PANK2|1;THAP7|1;RBM4B|1;STK40|1;FAM172A|1;MAGT1|1;KIRREL2|1;DCUN1D5|1;NIFK|1;RNASE7|1;CBX2|1;EAF1|1;DOCK7|1;MYLK3|1;ACTR8|1;AHNAK2|1;OSBPL10|1;PTPMT1|1;KLHDC3|1;LSM12|1;FBXO27|1;ASB6|1;KCTD11|1;DSG4|1;TICAM1|1;NFXL1|1;UBXN2A|1;ASXL1|1;C9orf72|1;LAMA1|1;DUSP28|1;POLN|1	258.8171665	1.108890897	0.001295905	0.373975125
GO:0030163	protein catabolic process	845	39	AKT1|1;CDKN1B|1;CLTA|1;CTSK|1;CTSV|1;DDIT3|1;GSK3B|1;HSP90AB1|1;LNPEP|1;MANBA|1;MDM2|1;NELL1|1;PSMD11|1;RPS7|1;EZR|1;BAG6|1;RIPK1|1;HERC2|1;BAG3|1;STUB1|1;ANAPC10|1;GIPC1|1;RNF139|1;UFL1|1;SF3B3|1;RCHY1|1;ANAPC15|1;FBXL4|1;USP21|1;UBE2S|1;SENP1|1;YOD1|1;PBK|1;BIRC6|1;RMND5A|1;DDRGK1|1;GID4|1;FBXO31|1;UBXN2A|1	23.5035471	1.659324009	0.001296661	0.373975125
GO:0099565	"chemical synaptic transmission, postsynaptic"	95	9	AKT1|1;CACNB3|1;GSK3B|1;MEF2C|1;P2RX5|1;S1PR2|1;RAB3GAP1|1;ZMYND8|1;NLGN3|1	2.64241062	3.405980861	0.001297133	0.373975125
GO:0042594	response to starvation	177	13	ADCYAP1|1;CAD|1;CTSV|1;DDIT3|1;EIF2S1|1;MAPK8|1;RALB|1;ULK1|1;MYH13|1;WNT4|1;KRT20|1;WDR45B|1;CADPS2|1	4.923228208	2.640543857	0.001365522	0.382169585
GO:0050773	regulation of dendrite development	135	11	DCC|1;GSK3B|1;MEF2C|1;SDC2|1;NR2E1|1;RAPGEF2|1;OBSL1|1;ZMYND8|1;NLGN3|1;GORASP1|1;FBXO31|1	3.755004566	2.929423868	0.001373757	0.382169585
GO:0010833	telomere maintenance via telomere lengthening	78	8	PARP1|1;ERCC4|1;HSP90AB1|1;PARN|1;PRKCQ|1;XRCC5|1;GNL3L|1;NHP2|1	2.169558193	3.687386687	0.001430869	0.3841882
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	78	8	AKT1|1;CBLB|1;EPS15|1;MMP9|1;ADAM17|1;TGFA|1;STAM2|1;ERRFI1|1	2.169558193	3.687386687	0.001430869	0.3841882
GO:2001251	negative regulation of chromosome organization	136	11	PARP1|1;ERCC4|1;HIST1H1C|1;HIST1H1A|1;SET|1;SMARCB1|1;SPI1|1;TPR|1;XRCC5|1;ANAPC15|1;GNL3L|1	3.782819414	2.907883987	0.001458307	0.3841882
GO:0010256	endomembrane system organization	367	21	AKT1|1;BIN1|1;SURF4|1;BAG6|1;VAMP4|1;VAPA|1;FLOT1|1;STAM2|1;RAB3GAP1|1;TMCC1|1;SYNE1|1;OBSL1|1;LEMD3|1;AKAP8L|1;HOOK1|1;FNBP1L|1;RINT1|1;GORASP1|1;ARV1|1;AHNAK2|1;UBXN2A|1	10.20804945	2.057200066	0.001477926	0.3841882
GO:0033044	regulation of chromosome organization	319	19	PARP1|1;ERCC4|1;HIST1H1C|1;HIST1H1A|1;PARN|1;PRKCQ|1;MAPK8|1;SET|1;SMARCB1|1;SPI1|1;TADA2A|1;TPR|1;XRCC5|1;SETD1A|1;NIPBL|1;ANAPC15|1;PHF19|1;AKAP8L|1;GNL3L|1	8.872936714	2.141342896	0.001552272	0.392051374
GO:0009892	negative regulation of metabolic process	2602	96	ACADL|1;PARP1|1;AKT1|1;BIN1|1;APLP2|1;AQP1|1;ZFP36L1|1;C1QBP|1;C3|1;CBLB|1;CDKN1B|1;DDIT3|1;EIF2S1|1;ERCC4|1;GCHFR|1;GSK3B|1;HIST1H1C|1;HIST1H1A|1;HSP90AB1|1;ILF3|1;LCN1|1;LNPEP|1;MDM2|1;MEF2C|1;MMP9|1;MSR1|1;NELL1|1;NFIX|1;PARN|1;PGR|1;SERPINI2|1;PROX1|1;RARB|1;RING1|1;RPL3|1;RPL35A|1;RPS7|1;SET|1;SMARCB1|1;SOX3|1;SP2|1;SPI1|1;ADAM17|1;THY1|1;NR2E1|1;TPR|1;EZR|1;XRCC5|1;BAG6|1;FKBP6|1;IRS2|1;BAG3|1;RAPGEF2|1;RASSF2|1;SFI1|1;FARP1|1;MPHOSPH10|1;TNIP1|1;NCOA2|1;GIPC1|1;RNF139|1;UFL1|1;SF3B3|1;ZMYND8|1;DNAJB5|1;NIPBL|1;BRMS1|1;PHF19|1;SENP1|1;DNMT3L|1;ZNF691|1;SIRT7|1;TRIM33|1;ERRFI1|1;WNT4|1;GNL3L|1;CC2D1A|1;THAP1|1;YOD1|1;PBK|1;PCBP4|1;THAP11|1;BIRC6|1;GATAD2B|1;SFMBT2|1;PPP4R4|1;NIF3L1|1;CRTC3|1;DDRGK1|1;THAP7|1;FAM172A|1;KIRREL2|1;CBX2|1;DOCK7|1;NFXL1|1;C9orf72|1	72.37423615	1.32643887	0.001563068	0.392051374
GO:0006996	organelle organization	3455	122	ACTN1|1;PARP1|1;AKT1|1;ALAS1|1;BIN1|1;AQP1|1;C1QBP|1;CDKN1B|1;CETN1|1;CHD3|1;CTSK|1;PHC1|1;EIF2S1|1;EPB41L1|1;EPS15|1;ERCC4|1;FGF10|1;GSK3B|1;HIST1H1C|1;HIST1H2BD|1;HIST1H1A|1;HSP90AB1|1;KRT6B|1;KRT9|1;MEF2C|1;MMP9|1;MYOC|1;NDUFA10|1;PARN|1;PRKCQ|1;MAPK8|1;PROX1|1;RALB|1;RAP1GDS1|1;RING1|1;BRD2|1;RPL3|1;SET|1;SMARCB1|1;SPI1|1;SURF4|1;TADA2A|1;TGFA|1;THY1|1;TMSB4X|1;TPR|1;EZR|1;XRCC5|1;BAG6|1;TRRAP|1;ULK1|1;BFSP2|1;VAMP4|1;VAPA|1;S1PR2|1;BAG3|1;MTFR1|1;SETD1A|1;SFI1|1;FCHSD2|1;TELO2|1;ARPC4|1;KIF20A|1;ABI2|1;TIMM17B|1;STAM2|1;SEC24B|1;CCNI|1;RAB3GAP1|1;LIMCH1|1;TMCC1|1;POGZ|1;RRS1|1;SYNE1|1;OBSL1|1;LEMD3|1;ZMYND8|1;NIPBL|1;BRMS1|1;ANAPC15|1;AHCTF1|1;PHF19|1;AKAP8L|1;USP21|1;UBE2S|1;DNMT3L|1;HOOK1|1;SIRT7|1;TRAPPC2L|1;TUBA8|1;NUP54|1;WNT4|1;KRT20|1;GNL3L|1;LRRC49|1;QRICH1|1;FNBP1L|1;MKS1|1;RHOT1|1;CHD7|1;NHP2|1;TMEM165|1;WDR45B|1;UTP3|1;GATAD2B|1;GATAD1|1;RINT1|1;GORASP1|1;MEAF6|1;PANK2|1;TLN2|1;FAM172A|1;CBX2|1;DOCK7|1;MYLK3|1;ACTR8|1;KLHDC3|1;UBXN2A|1;ASXL1|1;C9orf72|1;NPHP4|1;TIMM23|1	96.10030203	1.269506936	0.001582348	0.392051374
